company_id,company_name,normalized_name,editions,booths,unit_type,tags,industry_chain_position,country,province,city,district,region,organization_nature,service_scope,representative_projects,association_member,ufi_related,icca_related,international_memberships,website,address,phone,email,fax,data_source_summary,trust_level,updated_at,contact_policy,verification_status,confidence,location_method,source_ids,source_types,notes
C10015,宁波义博国际展览有限公司,宁波义博国际展览有限公司,中国博览会和展览会2026,,企业,展会主办/承办机构,上游,中国,浙江省,宁波市,,华东,民企/市场化机构,组展、招商、项目运营、品牌展会、国际展、出海服务、跨境资源,中国 (宁波) 出口跨境电商博览会,待核验,待核验,待核验,待核验,,,13221935693,,,中国博览会和展览会,C,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验；《中国博览会和展览会2026》承办机构收录，联系方式为展会项目公开联系方式，待主体核验,低,source_directory_city,S16792,china_expo_2026_organizer,中国 (宁波) 出口跨境电商博览会；承办；电话：13221935693；邮箱：；官网：http://www.china-ecee.com/ UFI 认证展会 2026 第 24 届宁波国际纺织服装供应链博览会；服务口径：组展、招商、项目运营、品牌展会
C10016,际华展览服务 (宁波)有限公司,际华展览服务宁波有限公司,中国博览会和展览会2026,,企业,展会主办/承办机构、待判定,上游,中国,浙江省,宁波市,,华东,民企/市场化机构,待外部核验、组展、招商、项目运营、品牌展会,宁波国际塑料橡胶工业展览会,待核验,关联UFI认证展会（宁波国际塑料橡胶工业展览会）,待核验,UFI：关联UFI认证展会（宁波国际塑料橡胶工业展览会）,,,400-865-9288,,,中国博览会和展览会,C,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验；《中国博览会和展览会2026》主办机构收录，联系方式为展会项目公开联系方式，待主体核验,低,source_directory_city,S16798,china_expo_2026_organizer,宁波国际塑料橡胶工业展览会；主办；电话：400-865-9288；邮箱：；官网：http://www.nbplas.com/index.html UFI 认证展会 2026 宁波国际汽车零部件及售后市场展览会；服务口径：组展、招商、项目运营、品牌展会
C10017,宁波华好会展有限公司,宁波华好会展有限公司,中国博览会和展览会2026,,企业,展会主办/承办机构、待判定,上游,中国,浙江省,宁波市,,华东,民企/市场化机构,待外部核验、组展、招商、项目运营、品牌展会,宁波国际机床展,待核验,待核验,待核验,待核验,,,,,,中国博览会和展览会,C,2026-05-25,,仅名录收录，待外部核验；《中国博览会和展览会2026》主办机构收录，联系方式为展会项目公开联系方式，待主体核验,低,source_directory_city,S16805,china_expo_2026_organizer,宁波国际机床展；主办；电话：；邮箱：；官网：；服务口径：组展、招商、项目运营、品牌展会
C10018,中国石油天然气集团有限公司,中国石油天然气集团有限公司,中国博览会和展览会2026,,企业,展会主办/承办机构、待判定,上游,中国,浙江省,宁波市,,华东,民企/市场化机构,待外部核验、组展、招商、项目运营、品牌展会,届中国塑料博览会,待核验,待核验,待核验,待核验,,,,,,中国博览会和展览会,C,2026-05-25,,仅名录收录，待外部核验；《中国博览会和展览会2026》主办机构收录，联系方式为展会项目公开联系方式，待主体核验,低,source_directory_city,S16808,china_expo_2026_organizer,届中国塑料博览会；主办；电话：；邮箱：；官网：https://cpe.21cp.com/ 第 20 届中国 (宁波) 中小工厂展览会；服务口径：组展、招商、项目运营、品牌展会
C10019,余姚中塑国际会展中心,余姚中塑国际会展中心,中国博览会和展览会2026,,展馆与会议中心,展会主办/承办机构、展馆与会议中心,上游,中国,浙江省,宁波市,,华东,事业单位/研究机构,场馆运营、会议展览承载、组展、招商、项目运营、品牌展会、国际展、出海服务、跨境资源,届中国塑料博览会,待核验,待核验,待核验,待核验,,,,,,中国博览会和展览会,C,2026-05-25,,仅名录收录，待外部核验；《中国博览会和展览会2026》展会地点收录，待场馆官网/地图核验,低,source_directory_city,S16809,china_expo_2026_venue,届中国塑料博览会；展会地点：余姚中塑国际会展中心；服务口径：场馆运营、会议展览承载
C1002,安徽中旗艺术展览陈列有限公司,安徽中旗艺术展览陈列有限公司,中国展览馆协会会员名录,,企业,待判定,待判定,中国,安徽省,,,华东,民企/市场化机构,待外部核验,待补充,中国展览馆协会会员,待核验,待核验,待核验,,,,,,中国展览馆协会官网,C,2026-05-25,,仅名录收录，待外部核验；中国展览馆协会官网会员名录公开收录，地址/工商待补充,中,name_province,S1176,caec_member,已定位到省级，但缺少可公开确认的城市；入会/收录时间：2012-01-01
C10020,诸暨市袜业协会,诸暨市袜业协会,中国博览会和展览会2026,,行业协会与商协会,展会主办/承办机构、行业协会与商协会,支持机构,中国,浙江省,绍兴市,,华东,协会,行业组织、会员服务、标准研究、组展、招商、项目运营、品牌展会,第 20 届中国·大唐国际袜业博览会,待核验,待核验,待核验,待核验,,,21-61276590,alex.zhang@ite-gehua.com,,中国博览会和展览会,C,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验；《中国博览会和展览会2026》承办机构收录，联系方式为展会项目公开联系方式，待主体核验,低,source_directory_city,S16817,china_expo_2026_organizer,服务口径：组展、招商、项目运营、品牌展会；第 20 届中国·大唐国际袜业博览会；承办；电话：21-61276590；邮箱：alex.zhang@ite-gehua.com；官网：https://datanghosieryexpo.com/ UFI 认证展会台州市中国 (台州) 家居用品展暨全国凉席产品交易会
C10021,诸暨华创展览服务有限公司,诸暨华创展览服务有限公司,中国博览会和展览会2026,,企业,展会主办/承办机构、待判定,上游,中国,浙江省,绍兴市,,华东,民企/市场化机构,待外部核验、组展、招商、项目运营、品牌展会,第 20 届中国·大唐国际袜业博览会,待核验,待核验,待核验,待核验,,,21-61276590,alex.zhang@ite-gehua.com,,中国博览会和展览会,C,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验；《中国博览会和展览会2026》承办机构收录，联系方式为展会项目公开联系方式，待主体核验,低,source_directory_city,S16818,china_expo_2026_organizer,服务口径：组展、招商、项目运营、品牌展会；第 20 届中国·大唐国际袜业博览会；承办；电话：21-61276590；邮箱：alex.zhang@ite-gehua.com；官网：https://datanghosieryexpo.com/ UFI 认证展会台州市中国 (台州) 家居用品展暨全国凉席产品交易会
C10022,台州市聚诚展览服务有限公司,台州市聚诚展览服务有限公司,中国博览会和展览会2026,,企业,展会主办/承办机构、待判定,上游,中国,浙江省,台州市,,华东,民企/市场化机构,待外部核验、组展、招商、项目运营、品牌展会,台州 (聚成) 春季日用百货展,待核验,待核验,待核验,待核验,,,,,,中国博览会和展览会,C,2026-05-25,,仅名录收录，待外部核验；《中国博览会和展览会2026》主办机构收录，联系方式为展会项目公开联系方式，待主体核验,低,source_directory_city,S16822,china_expo_2026_organizer,台州 (聚成) 春季日用百货展；主办；电话：；邮箱：；官网：；服务口径：组展、招商、项目运营、品牌展会
C10023,玉环会展中心,玉环会展中心,中国博览会和展览会2026,,展馆与会议中心,展馆与会议中心,上游,中国,浙江省,台州市,,华东,事业单位/研究机构,场馆运营、会议展览承载,第三届中国 (玉环) 国际汽车零部件交易会,待核验,待核验,待核验,待核验,,,,,,中国博览会和展览会,C,2026-05-25,,仅名录收录，待外部核验；《中国博览会和展览会2026》展会地点收录，待场馆官网/地图核验,低,source_directory_city,S16827,china_expo_2026_venue,服务口径：场馆运营、会议展览承载；第三届中国 (玉环) 国际汽车零部件交易会；展会地点：玉环会展中心
C10024,永嘉泵阀展览交易中心,永嘉泵阀展览交易中心,中国博览会和展览会2026,,展馆与会议中心,展馆与会议中心、待判定,上游,中国,浙江省,温州市,,华东,事业单位/研究机构,待外部核验、场馆运营、会议展览承载,中展博2026项目1398,待核验,待核验,待核验,待核验,,,,,,中国博览会和展览会,C,2026-05-25,,仅名录收录，待外部核验；《中国博览会和展览会2026》展会地点收录，待场馆官网/地图核验,低,source_directory_city,S16843,china_expo_2026_venue,中展博2026项目1398；展会地点：永嘉泵阀展览交易中心；服务口径：场馆运营、会议展览承载
C10025,温州市鞋革行业协会,温州市鞋革行业协会,中国博览会和展览会2026,,行业协会与商协会,展会主办/承办机构、行业协会与商协会,支持机构,中国,浙江省,温州市,,华东,协会,行业组织、会员服务、标准研究、组展、招商、项目运营、品牌展会,鞋机展览会,待核验,关联UFI认证展会（鞋机展览会）,待核验,UFI：关联UFI认证展会（鞋机展览会）,,,0577-88905978,,0577-88901788,中国博览会和展览会,C,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验；《中国博览会和展览会2026》主办机构收录，联系方式为展会项目公开联系方式，待主体核验,低,source_directory_city,S16846,china_expo_2026_organizer,服务口径：组展、招商、项目运营、品牌展会；鞋机展览会；主办；电话：0577-88905978；邮箱：；官网：https://www.chinashoetech.cn/ UFI 认证展会第六届中国 (温州) 国际汽摩配博览会
C10026,德纳元会展 (温州)有限公司,德纳元会展温州有限公司,中国博览会和展览会2026,,企业,展会主办/承办机构、待判定,上游,中国,浙江省,温州市,,华东,民企/市场化机构,待外部核验、组展、招商、项目运营、品牌展会,第五届中国 (温州) 国际泵阀展览会,待核验,关联UFI认证展会（第五届中国 (温州) 国际泵阀展览会）,待核验,UFI：关联UFI认证展会（第五届中国 (温州) 国际泵阀展览会）,,,0577-88905187,,,中国博览会和展览会,C,2026-05-25,展会手册公开电话；网站展示前建议二次核验或脱敏,手册公开信息，待外部核验；《中国博览会和展览会2026》承办机构收录，联系方式为展会项目公开联系方式，待主体核验,低,source_directory_city,S16852,china_expo_2026_organizer,服务口径：组展、招商、项目运营、品牌展会；第五届中国 (温州) 国际泵阀展览会；承办；电话：0577-88905187；邮箱：；官网：www.yaguo.cn 2026 第二十一届中国 (温州) 机械装备展览会
